hour,price_gbp_per_mwh,heuristic_charge_mw,heuristic_discharge_mw,heuristic_soc_mwh,lp_charge_mw,lp_discharge_mw,lp_soc_mwh
3735,94.11729159490514,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3736,97.3455684052991,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3737,110.592961249311,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
3738,107.83432269592365,0.0,35.000000000000014,0.0,0.0,42.19544457292888,0.0
3739,102.74812617116646,0.0,0.0,0.0,0.0,0.0,-0.0
3740,88.82955709161499,0.0,0.0,0.0,-0.0,0.0,0.0
3741,78.88112233410169,0.0,0.0,0.0,-0.0,0.0,0.0
3742,64.35782276788335,0.0,0.0,0.0,-0.0,0.0,-0.0
3743,64.69165543107292,0.0,0.0,0.0,0.0,0.0,-0.0
3744,68.65584709512558,0.0,0.0,0.0,0.0,0.0,0.0
3745,63.11260056048179,0.0,0.0,0.0,0.0,0.0,-0.0
3746,51.348276094086216,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
3747,56.06339007061496,0.0,0.0,46.09772228646444,8.465228909328081,0.0,53.90227771353556
3748,53.811731781089094,0.0,0.0,46.09772228646444,50.0,0.0,100.0
3749,65.59805274948761,0.0,0.0,46.09772228646444,0.0,0.0,100.0
3750,69.91649090568794,0.0,0.0,46.09772228646444,0.0,0.0,100.0
3751,72.1207852440858,0.0,0.0,46.09772228646444,0.0,0.0,100.0
3752,74.14598719656661,0.0,0.0,46.09772228646444,0.0,42.19544457292888,54.23261445466404
3753,77.15313458951769,0.0,0.0,46.09772228646444,0.0,50.0,0.0
3754,71.32911378013496,0.0,0.0,46.09772228646444,0.0,0.0,-0.0
3755,63.696655797788964,0.0,0.0,46.09772228646444,0.0,0.0,-0.0
3756,59.915935927753836,0.0,0.0,46.09772228646444,8.465228909328081,0.0,7.804555427071122
3757,53.642671597498236,50.0,0.0,92.19544457292888,50.0,0.0,53.90227771353556
3758,60.57726550198196,0.0,0.0,92.19544457292888,0.0,0.0,53.90227771353556
3759,57.90259480218816,0.0,0.0,92.19544457292888,50.0,0.0,100.0
3760,64.0884153316162,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3761,75.5122411750707,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
3762,80.75276278088236,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3763,83.55188900469341,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
3764,79.4464970431961,0.0,0.0,37.96283011826483,0.0,0.0,45.76738554533596
3765,80.80226026971692,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,0.0
3766,80.61692035180472,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
3767,78.7101703738968,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3768,71.32614047235697,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3769,71.72668484871836,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3770,66.06642336874344,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,7.804555427071122
3771,57.33623413100702,0.0,0.0,7.105427357601002e-15,50.0,0.0,53.90227771353556
3772,61.29919150320204,0.0,0.0,7.105427357601002e-15,50.0,0.0,100.0
3773,68.38103564397046,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
3774,80.03950579719138,0.0,0.0,7.105427357601002e-15,0.0,50.0,45.76738554533596
3775,79.80979329593266,0.0,0.0,7.105427357601002e-15,0.0,42.19544457292888,-0.0
3776,77.25171537510184,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3777,78.38761243420649,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3778,73.33040081693623,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3779,57.90814331405431,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
3780,57.718230597331114,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,7.804555427071122
3781,48.416671649172834,50.0,0.0,46.097722286464446,50.0,0.0,53.90227771353556
3782,48.36063070186051,50.0,0.0,92.19544457292889,50.0,0.0,100.0
3783,63.86345142895341,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3784,82.08171030832352,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3785,81.29331035336008,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3786,82.62183275890028,0.0,50.0,37.96283011826485,0.0,42.19544457292888,54.23261445466404
3787,82.26843945986772,0.0,0.0,37.96283011826485,0.0,0.0,54.23261445466404
3788,88.41380551588443,0.0,35.000000000000014,0.0,0.0,50.0,-0.0
3789,79.95263739849906,0.0,0.0,0.0,0.0,0.0,-0.0
3790,72.1223114870113,0.0,0.0,0.0,0.0,0.0,-0.0
3791,76.91687222214641,0.0,0.0,0.0,0.0,0.0,0.0
3792,62.504497566812944,0.0,0.0,0.0,0.0,0.0,-0.0
3793,63.41144501118598,0.0,0.0,0.0,0.0,-0.0,-0.0
3794,52.66758953431554,0.0,0.0,0.0,0.0,0.0,0.0
3795,51.39197675595575,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
3796,44.36097912834997,0.0,0.0,0.0,50.0,0.0,53.90227771353556
3797,43.904812632403065,50.0,0.0,46.09772228646444,50.0,0.0,100.0
3798,56.01701101356687,0.0,0.0,46.09772228646444,0.0,0.0,100.0
3799,62.46427298285218,0.0,0.0,46.09772228646444,0.0,35.00000000000001,62.03716988173516
3800,64.43739833848542,0.0,0.0,46.09772228646444,0.0,50.0,7.804555427071122
3801,59.88679477874853,0.0,0.0,46.09772228646444,0.0,0.0,7.804555427071122
3802,55.39495452150254,0.0,0.0,46.09772228646444,0.0,0.0,7.804555427071122
3803,53.34566676797317,0.0,0.0,46.09772228646444,0.0,0.0,7.804555427071122
3804,56.840884027097715,0.0,0.0,46.09772228646444,0.0,0.0,7.804555427071122
3805,43.35514534161378,50.0,0.0,92.19544457292888,50.0,0.0,53.90227771353556
3806,44.30294344422649,0.0,0.0,92.19544457292888,50.0,0.0,100.0
3807,53.55087249695089,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3808,61.96199306048948,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
3809,71.58725125960639,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3810,76.92685312664398,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
3811,75.08938617663402,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,0.0
3812,69.07874054926515,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
3813,63.42822332386519,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3814,65.7781735186831,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3815,58.504510398915656,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3816,47.18896624298316,50.0,0.0,46.097722286464446,50.0,0.0,46.09772228646444
3817,46.28085131431924,50.0,0.0,92.19544457292889,50.0,0.0,92.19544457292888
3818,53.52800678714168,0.0,0.0,92.19544457292889,0.0,0.0,92.19544457292888
3819,51.47794738702801,0.0,0.0,92.19544457292889,8.465228909328081,0.0,100.0
3820,58.84172118094732,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3821,69.8802715442696,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3822,75.0780545962574,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3823,79.21126356289565,0.0,0.0,92.19544457292889,0.0,35.00000000000001,62.03716988173516
3824,79.87365100180182,0.0,0.0,92.19544457292889,0.0,50.0,7.804555427071122
3825,76.87642418587703,0.0,0.0,92.19544457292889,0.0,0.0,7.804555427071122
3826,77.02228935909604,0.0,0.0,92.19544457292889,0.0,0.0,7.804555427071122
3827,72.96538394859866,0.0,0.0,92.19544457292889,0.0,0.0,7.804555427071122
3828,70.87717668407088,0.0,0.0,92.19544457292889,0.0,0.0,7.804555427071122
3829,64.58829350475727,0.0,0.0,92.19544457292889,50.0,0.0,53.90227771353556
3830,63.197096528015884,0.0,0.0,92.19544457292889,50.0,0.0,100.0
3831,81.94189230368993,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3832,87.78939203042788,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3833,88.99777999722144,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3834,99.43116604598299,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
3835,99.13259589124587,0.0,35.000000000000014,0.0,0.0,42.19544457292888,0.0
3836,97.39625415596547,0.0,0.0,0.0,0.0,-0.0,-0.0
3837,90.2129226895598,0.0,0.0,0.0,0.0,0.0,-0.0
3838,82.48323550975311,0.0,0.0,0.0,0.0,0.0,0.0
3839,77.05001132290175,0.0,0.0,0.0,-0.0,0.0,0.0
3840,57.08393163831961,0.0,0.0,0.0,-0.0,0.0,0.0
3841,53.9417113762047,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
3842,53.66055415381061,50.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
3843,63.42979690763714,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
3844,65.09674023697917,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
3845,56.05230372098478,0.0,0.0,92.19544457292888,8.465228909328081,0.0,100.0
3846,62.12091293685211,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
3847,83.45213464496364,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3848,90.3712662413976,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
3849,83.5338563298901,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,-0.0
3850,81.73318068850361,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3851,71.97132971650177,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3852,61.21764176143925,0.0,0.0,7.105427357601002e-15,8.823529411764698,0.0,8.134892168199599
3853,59.92592151062471,0.0,0.0,7.105427357601002e-15,50.0,0.0,54.23261445466404
3854,64.70899327482081,0.0,0.0,7.105427357601002e-15,0.0,0.0,54.23261445466404
3855,61.254583994827414,0.0,0.0,7.105427357601002e-15,0.0,0.0,54.23261445466404
3856,63.31129723585534,0.0,0.0,7.105427357601002e-15,0.0,0.0,54.23261445466404
3857,70.67363388542577,0.0,0.0,7.105427357601002e-15,0.0,0.0,54.23261445466404
3858,72.36533301389161,0.0,0.0,7.105427357601002e-15,0.0,0.0,54.23261445466404
3859,74.71821531010534,0.0,0.0,7.105427357601002e-15,0.0,50.0,0.0
3860,64.9524242754585,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
3861,64.88926458118246,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3862,54.300878723845415,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3863,60.949095005329184,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3864,40.35897341712669,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,7.804555427071122
3865,32.945677286301915,50.0,0.0,46.097722286464446,50.0,0.0,53.90227771353556
3866,34.9065801135912,50.0,0.0,92.19544457292889,50.0,0.0,100.0
3867,45.05810601753054,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3868,49.36266800474081,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3869,57.43197919932412,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3870,64.01048559383322,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3871,64.48752512294192,0.0,0.0,92.19544457292889,0.0,42.19544457292888,54.23261445466404
3872,65.3682272257932,0.0,0.0,92.19544457292889,0.0,50.0,-0.0
3873,58.20043097150625,0.0,0.0,92.19544457292889,0.0,0.0,0.0
3874,48.015771579857685,0.0,0.0,92.19544457292889,-0.0,0.0,0.0
3875,47.07341918415647,0.0,0.0,92.19544457292889,0.0,0.0,-0.0
3876,39.455536975043785,0.0,0.0,92.19544457292889,50.0,0.0,46.09772228646444
3877,43.46955311797479,0.0,0.0,92.19544457292889,8.465228909328081,0.0,53.90227771353556
3878,41.82343195858984,0.0,0.0,92.19544457292889,50.0,0.0,100.0
3879,52.0124016513396,0.0,0.0,92.19544457292889,-0.0,0.0,100.0
3880,58.39490053679532,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3881,73.80550677637085,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3882,79.28772183163993,0.0,50.0,37.96283011826485,0.0,42.19544457292888,54.23261445466404
3883,85.7467688866868,0.0,35.000000000000014,0.0,0.0,50.0,-0.0
3884,77.67845519365488,0.0,0.0,0.0,0.0,0.0,0.0
3885,73.04200593481386,0.0,0.0,0.0,0.0,-0.0,-0.0
3886,62.95686014014599,0.0,0.0,0.0,0.0,0.0,0.0
3887,57.646010319655964,0.0,0.0,0.0,-0.0,0.0,0.0
3888,45.29871742186425,0.0,0.0,0.0,0.0,0.0,-0.0
3889,39.531768764013655,0.0,0.0,0.0,-0.0,0.0,0.0
3890,32.017909590148165,0.0,0.0,0.0,0.0,-0.0,0.0
3891,25.458457620019132,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
3892,16.63164190201313,50.0,0.0,46.09772228646444,50.0,0.0,53.90227771353556
3893,18.250155944028844,50.0,0.0,92.19544457292888,50.0,0.0,100.0
3894,31.122062555178427,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3895,30.919183383746727,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3896,29.488596377961063,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
3897,41.52721803893957,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
3898,36.125226165840914,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3899,35.63079867033894,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3900,38.581336206999076,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3901,44.54726408435199,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
3902,41.607611471360464,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3903,48.91183285056308,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
3904,49.31437854302217,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
3905,71.12438672105893,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
3906,66.25541790270573,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,-0.0
3907,61.13196063717086,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3908,53.34250980156293,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3909,41.99083545381005,0.0,0.0,7.105427357601002e-15,50.0,0.0,46.09772228646444
3910,47.069773318518,0.0,0.0,7.105427357601002e-15,8.823529411764698,0.0,54.23261445466404
3911,58.548747300703596,0.0,0.0,7.105427357601002e-15,0.0,50.0,0.0
3912,44.958702198209366,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
3913,35.94714758826791,0.0,0.0,7.105427357601002e-15,0.0,-0.0,0.0
3914,23.084310483241566,50.0,0.0,46.097722286464446,50.0,0.0,46.09772228646444
3915,23.62662577434856,50.0,0.0,92.19544457292889,50.0,0.0,92.19544457292888
3916,26.0658022537706,0.0,0.0,92.19544457292889,8.465228909328081,0.0,100.0
3917,29.20453112369272,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3918,39.021207061541624,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3919,49.19108626369092,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3920,55.69174011496108,0.0,0.0,92.19544457292889,0.0,50.0,45.76738554533596
3921,54.17649705805687,0.0,0.0,92.19544457292889,0.0,0.0,45.76738554533596
3922,45.26761747003137,0.0,0.0,92.19544457292889,8.823529411764698,0.0,53.90227771353556
3923,45.983839614245454,0.0,0.0,92.19544457292889,0.0,0.0,53.90227771353556
3924,44.693980451178305,0.0,0.0,92.19544457292889,50.0,0.0,100.0
3925,51.443532683011306,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3926,60.70480371556193,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3927,60.027872536137494,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3928,60.60874309351284,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3929,63.9614517531831,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3930,62.59205726390772,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3931,67.66035801793527,0.0,50.0,37.96283011826485,0.0,-0.0,100.0
3932,67.03678529833184,0.0,0.0,37.96283011826485,0.0,0.0,100.0
3933,68.93518487611634,0.0,35.000000000000014,0.0,0.0,-0.0,100.0
3934,66.73470752625038,0.0,0.0,0.0,0.0,0.0,100.0
3935,64.56292068720035,0.0,0.0,0.0,0.0,0.0,100.0
3936,59.7369465288312,0.0,0.0,0.0,0.0,0.0,100.0
3937,59.46285127028013,50.0,0.0,46.09772228646444,0.0,0.0,100.0
3938,57.51398193100344,50.0,0.0,92.19544457292888,0.0,0.0,100.0
3939,64.95916150201863,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3940,66.67190248659371,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3941,68.67342920698633,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
3942,69.70434596844187,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3943,79.26617749183823,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3944,88.53801956247246,0.0,0.0,92.19544457292888,0.0,50.0,45.76738554533596
3945,86.01976163494771,0.0,0.0,92.19544457292888,0.0,0.0,45.76738554533596
3946,87.97509319710295,0.0,0.0,92.19544457292888,0.0,42.19544457292888,0.0
3947,70.99108994800606,0.0,0.0,92.19544457292888,-0.0,0.0,0.0
3948,67.45186777164491,0.0,0.0,92.19544457292888,8.465228909328081,0.0,7.804555427071122
3949,67.38809005127796,0.0,0.0,92.19544457292888,50.0,0.0,53.90227771353556
3950,67.1096347108709,0.0,0.0,92.19544457292888,50.0,0.0,100.0
3951,86.88326829545774,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3952,92.97414683211272,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3953,95.81240492063651,0.0,50.0,37.96283011826483,0.0,42.19544457292888,54.23261445466404
3954,98.00644031328507,0.0,35.0,7.105427357601002e-15,0.0,50.0,0.0
3955,85.2493020088487,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
3956,77.19508168259618,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3957,77.69391689769137,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3958,69.19665769831697,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3959,61.133838500656914,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3960,57.16892271521478,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
3961,61.87532807937723,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3962,62.21441527739708,0.0,0.0,7.105427357601002e-15,0.0,-0.0,0.0
3963,58.66142532360131,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3964,58.89591080607755,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3965,58.73168544089518,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3966,59.64500875342708,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3967,60.35035985750341,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
3968,60.837811033260536,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
3969,54.98433400454445,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
3970,43.473408556203495,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,7.804555427071122
3971,41.86882901466422,50.0,0.0,46.097722286464446,50.0,0.0,53.90227771353556
3972,42.109045664661146,50.0,0.0,92.19544457292889,50.0,0.0,100.0
3973,53.520861790248105,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3974,54.605056591707836,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3975,63.83385106925958,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3976,73.73741456367901,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
3977,78.86484022996927,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3978,86.28098608865683,0.0,0.0,92.19544457292889,0.0,0.0,100.0
3979,89.68249294063858,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
3980,87.2758179074853,0.0,35.000000000000014,0.0,0.0,42.19544457292888,-0.0
3981,80.20475969600122,0.0,0.0,0.0,0.0,0.0,0.0
3982,73.01197114183388,0.0,0.0,0.0,0.0,0.0,-0.0
3983,61.69917038792773,0.0,0.0,0.0,-0.0,0.0,0.0
3984,46.05691592771379,0.0,0.0,0.0,0.0,0.0,-0.0
3985,40.80428121424447,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
3986,33.69840463690111,50.0,0.0,46.09772228646444,50.0,0.0,53.90227771353556
3987,37.206842635137356,50.0,0.0,92.19544457292888,50.0,0.0,100.0
3988,46.948965956816735,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3989,47.109242866180864,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3990,55.924429423069405,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3991,56.96550339520554,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
3992,59.42904610278825,0.0,0.0,92.19544457292888,0.0,42.50000000000001,53.90227771353556
3993,55.57537920714592,0.0,0.0,92.19544457292888,0.0,0.0,53.90227771353556
3994,55.93092958793261,0.0,0.0,92.19544457292888,0.0,0.0,53.90227771353556
3995,48.45198632923518,0.0,0.0,92.19544457292888,50.0,0.0,100.0
3996,52.47232276111194,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3997,52.401068677967245,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3998,53.672288586027335,0.0,0.0,92.19544457292888,0.0,0.0,100.0
3999,54.449308478178736,0.0,0.0,92.19544457292888,0.0,0.0,100.0
4000,64.72941828754225,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
4001,76.85225147297719,0.0,0.0,92.19544457292888,0.0,0.0,100.0
4002,81.82877366126874,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
4003,93.614010082905,0.0,50.0,37.96283011826483,0.0,42.19544457292888,54.23261445466404
4004,96.97554122908258,0.0,35.0,7.105427357601002e-15,0.0,50.0,-0.0
4005,88.89161944029797,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
4006,81.26458111641945,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
4007,79.43881301497265,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
4008,62.28952764778637,50.0,0.0,46.097722286464446,50.0,0.0,46.09772228646444
4009,65.65507412269957,0.0,0.0,46.097722286464446,0.0,0.0,46.09772228646444
4010,64.85603564072368,0.0,0.0,46.097722286464446,50.0,0.0,92.19544457292888
4011,65.018593506613,0.0,0.0,46.097722286464446,8.465228909328081,0.0,100.0
4012,69.87162740624264,0.0,0.0,46.097722286464446,0.0,0.0,100.0
4013,82.78261244323998,0.0,0.0,46.097722286464446,0.0,-0.0,100.0
4014,88.30362282228486,0.0,0.0,46.097722286464446,0.0,-0.0,100.0
4015,91.98214651710063,0.0,0.0,46.097722286464446,0.0,0.0,100.0
4016,101.79447085898079,0.0,42.50000000000001,0.0,0.0,42.19544457292888,54.23261445466404
4017,103.88173708005303,0.0,0.0,0.0,0.0,50.0,-0.0
4018,95.53849543092578,0.0,0.0,0.0,0.0,0.0,0.0
4019,88.85084515776045,0.0,0.0,0.0,0.0,-0.0,-0.0
4020,85.35172993977463,0.0,0.0,0.0,0.0,0.0,-0.0
4021,86.15595576869974,0.0,0.0,0.0,0.0,0.0,-0.0
4022,81.00708036756133,0.0,0.0,0.0,0.0,0.0,-0.0
4023,78.14350447608749,0.0,0.0,0.0,0.0,0.0,-0.0
4024,80.3732796579699,0.0,0.0,0.0,0.0,0.0,-0.0
4025,81.0930605918164,0.0,0.0,0.0,0.0,0.0,-0.0
4026,80.70722310839344,0.0,0.0,0.0,0.0,0.0,-0.0
4027,83.75391018771103,0.0,0.0,0.0,0.0,0.0,-0.0
4028,79.06200747765479,0.0,0.0,0.0,0.0,0.0,-0.0
4029,75.09317375372689,0.0,0.0,0.0,0.0,0.0,0.0
4030,63.516500987047664,0.0,0.0,0.0,0.0,0.0,-0.0
4031,57.8994748220691,50.0,0.0,46.09772228646444,-0.0,0.0,0.0
4032,50.20466245128848,0.0,0.0,46.09772228646444,8.465228909328081,0.0,7.804555427071122
4033,51.334226649982746,0.0,0.0,46.09772228646444,0.0,0.0,7.804555427071122
4034,45.635292803287406,50.0,0.0,92.19544457292888,50.0,0.0,53.90227771353556
4035,46.71802549735007,8.465228909328081,0.0,100.0,50.0,0.0,100.0
4036,61.25902001908776,0.0,0.0,100.0,0.0,0.0,100.0
4037,65.24359764068589,0.0,0.0,100.0,0.0,0.0,100.0
4038,67.3272514891076,0.0,0.0,100.0,0.0,0.0,100.0
4039,72.2450319322124,0.0,0.0,100.0,0.0,0.0,100.0
4040,75.74665603108257,0.0,0.0,100.0,0.0,50.0,45.76738554533596
4041,73.63455498249792,0.0,0.0,100.0,0.0,42.19544457292888,0.0
4042,69.15279025907702,0.0,0.0,100.0,0.0,-0.0,0.0
4043,56.47658502302313,0.0,0.0,100.0,0.0,0.0,-0.0
4044,49.036476664506495,0.0,0.0,100.0,50.0,0.0,46.09772228646444
4045,49.75303148985607,0.0,0.0,100.0,50.0,0.0,92.19544457292888
4046,53.88670075467266,0.0,0.0,100.0,8.465228909328081,0.0,100.0
4047,58.426777665344055,0.0,0.0,100.0,0.0,0.0,100.0
4048,66.04237775562532,0.0,0.0,100.0,0.0,-0.0,100.0
4049,73.47861947348818,0.0,0.0,100.0,0.0,-0.0,100.0
4050,82.09667116167348,0.0,50.0,45.767385545335955,0.0,50.0,45.76738554533596
4051,81.00257656175677,0.0,42.19544457292887,0.0,0.0,42.19544457292888,-0.0
4052,79.64120186257355,0.0,0.0,0.0,0.0,0.0,0.0
4053,71.56995657433416,0.0,0.0,0.0,0.0,0.0,-0.0
4054,70.13772033113347,0.0,0.0,0.0,0.0,0.0,-0.0
4055,68.62965146828164,0.0,0.0,0.0,0.0,0.0,-0.0
4056,61.66215222692746,0.0,0.0,0.0,50.0,0.0,46.09772228646444
4057,62.58419871592108,0.0,0.0,0.0,8.465228909328081,0.0,53.90227771353556
4058,63.26471894516017,0.0,0.0,0.0,0.0,0.0,53.90227771353556
4059,61.59480580587703,0.0,0.0,0.0,50.0,0.0,100.0
4060,64.27354435906695,0.0,0.0,0.0,-0.0,0.0,100.0
4061,73.97812037255605,0.0,0.0,0.0,0.0,0.0,100.0
4062,75.63280308815557,0.0,0.0,0.0,0.0,0.0,100.0
4063,77.42711751999089,0.0,0.0,0.0,0.0,0.0,100.0
4064,81.03098379710708,0.0,0.0,0.0,0.0,42.19544457292888,54.23261445466404
4065,81.63802255632861,0.0,0.0,0.0,0.0,50.0,0.0
4066,72.19586287263914,0.0,0.0,0.0,0.0,0.0,-0.0
4067,66.8191904749475,0.0,0.0,0.0,0.0,0.0,-0.0
4068,63.38086106225097,0.0,0.0,0.0,-0.0,0.0,0.0
4069,51.65889022584387,0.0,0.0,0.0,50.0,0.0,46.09772228646444
4070,55.350826979661605,0.0,0.0,0.0,50.0,0.0,92.19544457292888
4071,62.029887354522266,0.0,0.0,0.0,8.465228909328081,0.0,100.0
4072,69.46721775600898,0.0,0.0,0.0,0.0,0.0,100.0
4073,84.09854327923989,0.0,0.0,0.0,0.0,50.0,45.76738554533596
4074,80.34143602931013,0.0,0.0,0.0,0.0,42.19544457292888,-0.0
4075,75.38922446643858,0.0,0.0,0.0,0.0,0.0,0.0
4076,57.886706654507506,0.0,0.0,0.0,0.0,0.0,-0.0
4077,51.78080850080185,0.0,0.0,0.0,-0.0,0.0,0.0
